name,playcount,listeners,mbid,url,streamable,image/0/#text,image/0/size,image/1/#text,image/1/size,image/2/#text,image/2/size,image/3/#text,image/3/size,image/4/#text,image/4/size
T. Rex,20110,5642,5dde4941-e869-43f9-9bc4-b59cea05bd38,http://www.last.fm/music/T.+Rex,0,http://userserve-ak.last.fm/serve/34/56711795.jpg,small,http://userserve-ak.last.fm/serve/64/56711795.jpg,medium,http://userserve-ak.last.fm/serve/126/56711795.jpg,large,http://userserve-ak.last.fm/serve/252/56711795.jpg,extralarge,http://userserve-ak.last.fm/serve/_/56711795/T+Rex.jpg,mega
Alter Bridge,29804,5646,60a23fda-a440-4ab9-a344-7dfdd2ed341a,http://www.last.fm/music/Alter+Bridge,0,http://userserve-ak.last.fm/serve/34/57719607.png,small,http://userserve-ak.last.fm/serve/64/57719607.png,medium,http://userserve-ak.last.fm/serve/126/57719607.png,large,http://userserve-ak.last.fm/serve/252/57719607.png,extralarge,http://userserve-ak.last.fm/serve/500/57719607/Alter+Bridge+AB+by+Ashley+Maile.png,mega
Balmorhea,17937,5641,1507b368-e660-4c15-af94-3f5603561045,http://www.last.fm/music/Balmorhea,0,http://userserve-ak.last.fm/serve/34/84923281.jpg,small,http://userserve-ak.last.fm/serve/64/84923281.jpg,medium,http://userserve-ak.last.fm/serve/126/84923281.jpg,large,http://userserve-ak.last.fm/serve/252/84923281.jpg,extralarge,http://userserve-ak.last.fm/serve/500/84923281/Balmorhea+36_19.jpg,mega
Creed,16770,5638,44e10d25-d01f-482b-9801-c9455d60ba53,http://www.last.fm/music/Creed,0,http://userserve-ak.last.fm/serve/34/2158318.jpg,small,http://userserve-ak.last.fm/serve/64/2158318.jpg,medium,http://userserve-ak.last.fm/serve/126/2158318.jpg,large,http://userserve-ak.last.fm/serve/252/2158318.jpg,extralarge,http://userserve-ak.last.fm/serve/_/2158318/Creed.jpg,mega
Todd Terje,19787,5639,a0cded3a-4ca3-4ddb-8e46-ed9037f30aea,http://www.last.fm/music/Todd+Terje,0,http://userserve-ak.last.fm/serve/34/98900659.png,small,http://userserve-ak.last.fm/serve/64/98900659.png,medium,http://userserve-ak.last.fm/serve/126/98900659.png,large,http://userserve-ak.last.fm/serve/252/98900659.png,extralarge,http://userserve-ak.last.fm/serve/500/98900659/Todd+Terje+D2.png,mega
Millencolin,61374,5636,65834997-6c0d-4aea-8cd4-5c0c9f83c158,http://www.last.fm/music/Millencolin,0,http://userserve-ak.last.fm/serve/34/6008803.jpg,small,http://userserve-ak.last.fm/serve/64/6008803.jpg,medium,http://userserve-ak.last.fm/serve/126/6008803.jpg,large,http://userserve-ak.last.fm/serve/252/6008803.jpg,extralarge,http://userserve-ak.last.fm/serve/500/6008803/Millencolin.jpg,mega
Asking Alexandria,30200,5634,05879eaa-d406-4c83-8833-781ec2723fc8,http://www.last.fm/music/Asking+Alexandria,0,http://userserve-ak.last.fm/serve/34/51078681.png,small,http://userserve-ak.last.fm/serve/64/51078681.png,medium,http://userserve-ak.last.fm/serve/126/51078681.png,large,http://userserve-ak.last.fm/serve/252/51078681.png,extralarge,http://userserve-ak.last.fm/serve/_/51078681/Asking+Alexandria.png,mega
Swans,46445,5630,3285dc48-9505-469d-ad8a-bdf2d3dba632,http://www.last.fm/music/Swans,0,http://userserve-ak.last.fm/serve/34/99831535.png,small,http://userserve-ak.last.fm/serve/64/99831535.png,medium,http://userserve-ak.last.fm/serve/126/99831535.png,large,http://userserve-ak.last.fm/serve/252/99831535.png,extralarge,http://userserve-ak.last.fm/serve/_/99831535/Swans++png.png,mega
The Isley Brothers,11288,5624,122fc324-f465-420f-be5b-9803939b0210,http://www.last.fm/music/The+Isley+Brothers,0,http://userserve-ak.last.fm/serve/34/28273813.jpg,small,http://userserve-ak.last.fm/serve/64/28273813.jpg,medium,http://userserve-ak.last.fm/serve/126/28273813.jpg,large,http://userserve-ak.last.fm/serve/252/28273813.jpg,extralarge,http://userserve-ak.last.fm/serve/_/28273813/The+Isley+Brothers+Isley+brothers+2.jpg,mega
Susanne Sundfør,29700,5627,f3f9e76a-0685-4a9a-97d1-6fa2b50f9fba,http://www.last.fm/music/Susanne+Sundf%C3%B8r,0,http://userserve-ak.last.fm/serve/34/75668364.jpg,small,http://userserve-ak.last.fm/serve/64/75668364.jpg,medium,http://userserve-ak.last.fm/serve/126/75668364.jpg,large,http://userserve-ak.last.fm/serve/252/75668364.jpg,extralarge,http://userserve-ak.last.fm/serve/500/75668364/Susanne+Sundfr+424125_10150638043387192_24799.jpg,mega
The Heavy,15926,5625,ea99eec5-bd72-4b4f-86e4-54c5a34f7e10,http://www.last.fm/music/The+Heavy,0,http://userserve-ak.last.fm/serve/34/80570447.jpg,small,http://userserve-ak.last.fm/serve/64/80570447.jpg,medium,http://userserve-ak.last.fm/serve/126/80570447.jpg,large,http://userserve-ak.last.fm/serve/252/80570447.jpg,extralarge,http://userserve-ak.last.fm/serve/500/80570447/The+Heavy+heavy2016web.jpg,mega
Ben Harper,16779,5614,1582a5b8-538e-45e7-9ae4-4099439a0e79,http://www.last.fm/music/Ben+Harper,0,http://userserve-ak.last.fm/serve/34/53543083.png,small,http://userserve-ak.last.fm/serve/64/53543083.png,medium,http://userserve-ak.last.fm/serve/126/53543083.png,large,http://userserve-ak.last.fm/serve/252/53543083.png,extralarge,http://userserve-ak.last.fm/serve/500/53543083/Ben+Harper+PNG.png,mega
METZ,50504,5617,449c400c-8312-4c1d-bed8-c8d774090759,http://www.last.fm/music/METZ,0,http://userserve-ak.last.fm/serve/34/82368619.jpg,small,http://userserve-ak.last.fm/serve/64/82368619.jpg,medium,http://userserve-ak.last.fm/serve/126/82368619.jpg,large,http://userserve-ak.last.fm/serve/252/82368619.jpg,extralarge,http://userserve-ak.last.fm/serve/500/82368619/METZ+_2012_ben_pobjoy_jpg_630x3.jpg,mega
Kool & the Gang,11237,5612,2469950a-f0ca-425a-bfbc-baf55ea3afde,http://www.last.fm/music/Kool+&+the+Gang,0,http://userserve-ak.last.fm/serve/34/28273647.jpg,small,http://userserve-ak.last.fm/serve/64/28273647.jpg,medium,http://userserve-ak.last.fm/serve/126/28273647.jpg,large,http://userserve-ak.last.fm/serve/252/28273647.jpg,extralarge,http://userserve-ak.last.fm/serve/500/28273647/Kool++the+Gang+KOOLTHE+Gang.jpg,mega
The Allman Brothers Band,15554,5597,531c7210-0583-4380-85f9-eac1b667f1e0,http://www.last.fm/music/The+Allman+Brothers+Band,0,http://userserve-ak.last.fm/serve/34/63044135.png,small,http://userserve-ak.last.fm/serve/64/63044135.png,medium,http://userserve-ak.last.fm/serve/126/63044135.png,large,http://userserve-ak.last.fm/serve/252/63044135.png,extralarge,http://userserve-ak.last.fm/serve/500/63044135/The+Allman+Brothers+Band+AllmanPNG.png,mega
Common,16733,5595,c0a1179b-b14a-4d68-a3c1-1fdab16ed602,http://www.last.fm/music/Common,0,http://userserve-ak.last.fm/serve/34/72090690.png,small,http://userserve-ak.last.fm/serve/64/72090690.png,medium,http://userserve-ak.last.fm/serve/126/72090690.png,large,http://userserve-ak.last.fm/serve/252/72090690.png,extralarge,http://userserve-ak.last.fm/serve/500/72090690/Common.png,mega
Danny Elfman,25090,5592,5b24fbab-c58f-4c37-a59d-ab232e2d98c4,http://www.last.fm/music/Danny+Elfman,0,http://userserve-ak.last.fm/serve/34/84479579.png,small,http://userserve-ak.last.fm/serve/64/84479579.png,medium,http://userserve-ak.last.fm/serve/126/84479579.png,large,http://userserve-ak.last.fm/serve/252/84479579.png,extralarge,http://userserve-ak.last.fm/serve/_/84479579/Danny+Elfman.png,mega
Tobias Jesso Jr.,25428,5595,7ad6a9ce-6970-42e8-bd6a-094500c3914d,http://www.last.fm/music/Tobias+Jesso+Jr.,0,http://userserve-ak.last.fm/serve/34/103921817.png,small,http://userserve-ak.last.fm/serve/64/103921817.png,medium,http://userserve-ak.last.fm/serve/126/103921817.png,large,http://userserve-ak.last.fm/serve/252/103921817.png,extralarge,http://userserve-ak.last.fm/serve/500/103921817/Tobias+Jesso+Jr+PNG.png,mega
Neon Indian,16376,5586,e8238c02-1cf0-4a51-bfd0-cee93904d351,http://www.last.fm/music/Neon+Indian,0,http://userserve-ak.last.fm/serve/34/75679848.png,small,http://userserve-ak.last.fm/serve/64/75679848.png,medium,http://userserve-ak.last.fm/serve/126/75679848.png,large,http://userserve-ak.last.fm/serve/252/75679848.png,extralarge,http://userserve-ak.last.fm/serve/500/75679848/Neon+Indian+___.png,mega
Jamie T,19123,5586,bc883961-64d4-46b3-8b1c-64009854291c,http://www.last.fm/music/Jamie+T,0,http://userserve-ak.last.fm/serve/34/43153431.jpg,small,http://userserve-ak.last.fm/serve/64/43153431.jpg,medium,http://userserve-ak.last.fm/serve/126/43153431.jpg,large,http://userserve-ak.last.fm/serve/252/43153431.jpg,extralarge,http://userserve-ak.last.fm/serve/500/43153431/Jamie+T++4.jpg,mega
Fugees,13275,5567,c6a1046a-f73f-4b63-bb81-f0aa3527e1f1,http://www.last.fm/music/Fugees,0,http://userserve-ak.last.fm/serve/34/41208067.png,small,http://userserve-ak.last.fm/serve/64/41208067.png,medium,http://userserve-ak.last.fm/serve/126/41208067.png,large,http://userserve-ak.last.fm/serve/252/41208067.png,extralarge,http://userserve-ak.last.fm/serve/_/41208067/Fugees+Image2.png,mega
Mac Miller,28533,5570,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,http://www.last.fm/music/Mac+Miller,0,http://userserve-ak.last.fm/serve/34/87189267.png,small,http://userserve-ak.last.fm/serve/64/87189267.png,medium,http://userserve-ak.last.fm/serve/126/87189267.png,large,http://userserve-ak.last.fm/serve/252/87189267.png,extralarge,http://userserve-ak.last.fm/serve/500/87189267/Mac+Miller++3.png,mega
Leona Lewis,15206,5566,8d552dfc-648f-401f-90de-e925013ca537,http://www.last.fm/music/Leona+Lewis,0,http://userserve-ak.last.fm/serve/34/45664969.png,small,http://userserve-ak.last.fm/serve/64/45664969.png,medium,http://userserve-ak.last.fm/serve/126/45664969.png,large,http://userserve-ak.last.fm/serve/252/45664969.png,extralarge,http://userserve-ak.last.fm/serve/_/45664969/Leona+Lewis+EXCLUSIVE+For+InStyle+Magazine.png,mega
Busta Rhymes,12449,5564,10a9ff92-9637-4498-afea-7044b2ab0dc0,http://www.last.fm/music/Busta+Rhymes,0,http://userserve-ak.last.fm/serve/34/25090377.jpg,small,http://userserve-ak.last.fm/serve/64/25090377.jpg,medium,http://userserve-ak.last.fm/serve/126/25090377.jpg,large,http://userserve-ak.last.fm/serve/252/25090377.jpg,extralarge,http://userserve-ak.last.fm/serve/500/25090377/Busta+Rhymes+Busta.jpg,mega
Rancid,27467,5558,24f8d8a5-269b-475c-a1cb-792990b0b2ee,http://www.last.fm/music/Rancid,0,http://userserve-ak.last.fm/serve/34/7821.jpg,small,http://userserve-ak.last.fm/serve/64/7821.jpg,medium,http://userserve-ak.last.fm/serve/126/7821.jpg,large,http://userserve-ak.last.fm/serve/252/7821.jpg,extralarge,http://userserve-ak.last.fm/serve/_/7821/Rancid+Family.jpg,mega
Roy Orbison,15437,5545,0bbbc496-c7b5-4b3f-bb6d-bd312827d6e5,http://www.last.fm/music/Roy+Orbison,0,http://userserve-ak.last.fm/serve/34/84406513.jpg,small,http://userserve-ak.last.fm/serve/64/84406513.jpg,medium,http://userserve-ak.last.fm/serve/126/84406513.jpg,large,http://userserve-ak.last.fm/serve/252/84406513.jpg,extralarge,http://userserve-ak.last.fm/serve/_/84406513/Roy+Orbison+7.jpg,mega
The Gaslight Anthem,32725,5531,f208f09e-b5b3-4b06-87cd-f7230fae17e3,http://www.last.fm/music/The+Gaslight+Anthem,0,http://userserve-ak.last.fm/serve/34/102981419.jpg,small,http://userserve-ak.last.fm/serve/64/102981419.jpg,medium,http://userserve-ak.last.fm/serve/126/102981419.jpg,large,http://userserve-ak.last.fm/serve/252/102981419.jpg,extralarge,http://userserve-ak.last.fm/serve/500/102981419/The+Gaslight+Anthem+TheGaslightAnthemLastFM.jpg,mega
Keaton Henson,25963,5531,f58e17e6-3c99-4a17-969e-fcbb9ee2720e,http://www.last.fm/music/Keaton+Henson,0,http://userserve-ak.last.fm/serve/34/76340910.png,small,http://userserve-ak.last.fm/serve/64/76340910.png,medium,http://userserve-ak.last.fm/serve/126/76340910.png,large,http://userserve-ak.last.fm/serve/252/76340910.png,extralarge,http://userserve-ak.last.fm/serve/500/76340910/Keaton+Henson+kh.png,mega
Perfume Genius,23935,5509,c4ff10e0-ae5a-467d-a409-6e0b4bf241eb,http://www.last.fm/music/Perfume+Genius,0,http://userserve-ak.last.fm/serve/34/60065477.png,small,http://userserve-ak.last.fm/serve/64/60065477.png,medium,http://userserve-ak.last.fm/serve/126/60065477.png,large,http://userserve-ak.last.fm/serve/252/60065477.png,extralarge,http://userserve-ak.last.fm/serve/500/60065477/Perfume+Genius+PNG.png,mega
Circa Waves,16931,5507,050fffd7-c7cc-4bb2-8f7a-a0ee4bc47678,http://www.last.fm/music/Circa+Waves,0,http://userserve-ak.last.fm/serve/34/101776251.jpg,small,http://userserve-ak.last.fm/serve/64/101776251.jpg,medium,http://userserve-ak.last.fm/serve/126/101776251.jpg,large,http://userserve-ak.last.fm/serve/252/101776251.jpg,extralarge,http://userserve-ak.last.fm/serve/500/101776251/Circa+Waves+wavvves.jpg,mega
Alexi Murdoch,11147,5492,750e9439-2e5d-4afd-92cc-d23183cd7606,http://www.last.fm/music/Alexi+Murdoch,0,http://userserve-ak.last.fm/serve/34/3064380.png,small,http://userserve-ak.last.fm/serve/64/3064380.png,medium,http://userserve-ak.last.fm/serve/126/3064380.png,large,http://userserve-ak.last.fm/serve/252/3064380.png,extralarge,http://userserve-ak.last.fm/serve/_/3064380/Alexi+Murdoch.png,mega
Cashmere Cat,12843,5491,8fbcd70f-bf1e-4624-b94a-fcff6b0c637e,http://www.last.fm/music/Cashmere+Cat,0,http://userserve-ak.last.fm/serve/34/97447469.png,small,http://userserve-ak.last.fm/serve/64/97447469.png,medium,http://userserve-ak.last.fm/serve/126/97447469.png,large,http://userserve-ak.last.fm/serve/252/97447469.png,extralarge,http://userserve-ak.last.fm/serve/500/97447469/Cashmere+Cat+cashmerecat949d.png,mega
Starfucker,17847,5482,0a19e3e4-7970-4adf-8439-90bdcc9c8661,http://www.last.fm/music/Starfucker,0,http://userserve-ak.last.fm/serve/34/80710399.png,small,http://userserve-ak.last.fm/serve/64/80710399.png,medium,http://userserve-ak.last.fm/serve/126/80710399.png,large,http://userserve-ak.last.fm/serve/252/80710399.png,extralarge,http://userserve-ak.last.fm/serve/500/80710399/Starfucker.png,mega
The Avett Brothers,20829,5484,0a176d0a-ef46-4e7f-b018-9f4d65614668,http://www.last.fm/music/The+Avett+Brothers,0,http://userserve-ak.last.fm/serve/34/87116243.png,small,http://userserve-ak.last.fm/serve/64/87116243.png,medium,http://userserve-ak.last.fm/serve/126/87116243.png,large,http://userserve-ak.last.fm/serve/252/87116243.png,extralarge,http://userserve-ak.last.fm/serve/500/87116243/The+Avett+Brothers+++PNG.png,mega
St. Lucia,12406,5487,d996eadd-029d-4478-aa4b-fc9446653548,http://www.last.fm/music/St.+Lucia,0,http://userserve-ak.last.fm/serve/34/95033199.png,small,http://userserve-ak.last.fm/serve/64/95033199.png,medium,http://userserve-ak.last.fm/serve/126/95033199.png,large,http://userserve-ak.last.fm/serve/252/95033199.png,extralarge,http://userserve-ak.last.fm/serve/500/95033199/St+Lucia+Band++PNG.png,mega
Chevelle,24519,5475,8456e9f7-debf-4579-a86c-33a325a35d2d,http://www.last.fm/music/Chevelle,0,http://userserve-ak.last.fm/serve/34/34821277.jpg,small,http://userserve-ak.last.fm/serve/64/34821277.jpg,medium,http://userserve-ak.last.fm/serve/126/34821277.jpg,large,http://userserve-ak.last.fm/serve/252/34821277.jpg,extralarge,http://userserve-ak.last.fm/serve/500/34821277/Chevelle+IMG_263920Facebook.jpg,mega
Ben E. King,13729,5466,837555ba-012e-45f1-9a9c-9628da13ee54,http://www.last.fm/music/Ben+E.+King,0,http://userserve-ak.last.fm/serve/34/58627575.png,small,http://userserve-ak.last.fm/serve/64/58627575.png,medium,http://userserve-ak.last.fm/serve/126/58627575.png,large,http://userserve-ak.last.fm/serve/252/58627575.png,extralarge,http://userserve-ak.last.fm/serve/_/58627575/Ben+E+King+PNG.png,mega
Patti Smith,17755,5482,d135874d-9cae-4fef-97e3-36acbd9f5a26,http://www.last.fm/music/Patti+Smith,0,http://userserve-ak.last.fm/serve/34/41333693.jpg,small,http://userserve-ak.last.fm/serve/64/41333693.jpg,medium,http://userserve-ak.last.fm/serve/126/41333693.jpg,large,http://userserve-ak.last.fm/serve/252/41333693.jpg,extralarge,http://userserve-ak.last.fm/serve/500/41333693/Patti+Smith+patti+iconic.jpg,mega
Natalie Imbruglia,12571,5479,60530915-9371-4b16-bc31-5c4456317ae0,http://www.last.fm/music/Natalie+Imbruglia,0,http://userserve-ak.last.fm/serve/34/51324863.png,small,http://userserve-ak.last.fm/serve/64/51324863.png,medium,http://userserve-ak.last.fm/serve/126/51324863.png,large,http://userserve-ak.last.fm/serve/252/51324863.png,extralarge,http://userserve-ak.last.fm/serve/500/51324863/Natalie+Imbruglia+PNG.png,mega
Wale,20574,5473,e34e41f2-f480-45d3-8190-a3ce5ab34fab,http://www.last.fm/music/Wale,0,http://userserve-ak.last.fm/serve/34/12861065.jpg,small,http://userserve-ak.last.fm/serve/64/12861065.jpg,medium,http://userserve-ak.last.fm/serve/126/12861065.jpg,large,http://userserve-ak.last.fm/serve/252/12861065.jpg,extralarge,http://userserve-ak.last.fm/serve/_/12861065/Wale+2cgfo87.jpg,mega
The Human League,11958,5457,14e63c4f-2862-4ce7-86e9-cc8dda6b8579,http://www.last.fm/music/The+Human+League,0,http://userserve-ak.last.fm/serve/34/77694172.png,small,http://userserve-ak.last.fm/serve/64/77694172.png,medium,http://userserve-ak.last.fm/serve/126/77694172.png,large,http://userserve-ak.last.fm/serve/252/77694172.png,extralarge,http://userserve-ak.last.fm/serve/500/77694172/The+Human+League.png,mega
Phosphorescent,13696,5460,739da2f1-0741-4c60-a6ed-f42d49bf2eb1,http://www.last.fm/music/Phosphorescent,0,http://userserve-ak.last.fm/serve/34/88341197.jpg,small,http://userserve-ak.last.fm/serve/64/88341197.jpg,medium,http://userserve-ak.last.fm/serve/126/88341197.jpg,large,http://userserve-ak.last.fm/serve/252/88341197.jpg,extralarge,http://userserve-ak.last.fm/serve/_/88341197/Phosphorescent+PIC33.jpg,mega
Hiatus Kaiyote,68876,5457,55c03773-59ea-4d4e-9057-87c2ecab005d,http://www.last.fm/music/Hiatus+Kaiyote,0,http://userserve-ak.last.fm/serve/34/104330839.png,small,http://userserve-ak.last.fm/serve/64/104330839.png,medium,http://userserve-ak.last.fm/serve/126/104330839.png,large,http://userserve-ak.last.fm/serve/252/104330839.png,extralarge,http://userserve-ak.last.fm/serve/500/104330839/Hiatus+Kaiyote++2015+PNG.png,mega
Ricky Martin,12860,5451,70ea63ea-70dc-4b63-951a-2c249d2b3b0a,http://www.last.fm/music/Ricky+Martin,0,http://userserve-ak.last.fm/serve/34/103509901.png,small,http://userserve-ak.last.fm/serve/64/103509901.png,medium,http://userserve-ak.last.fm/serve/126/103509901.png,large,http://userserve-ak.last.fm/serve/252/103509901.png,extralarge,http://userserve-ak.last.fm/serve/500/103509901/Ricky+Martin+A+Quien+Quiera+Escuchar+PNG.png,mega
Everything Everything,17536,5447,251e10fb-4ed1-4a79-8655-7f22d461a689,http://www.last.fm/music/Everything+Everything,0,http://userserve-ak.last.fm/serve/34/103513591.png,small,http://userserve-ak.last.fm/serve/64/103513591.png,medium,http://userserve-ak.last.fm/serve/126/103513591.png,large,http://userserve-ak.last.fm/serve/252/103513591.png,extralarge,http://userserve-ak.last.fm/serve/500/103513591/Everything+Everything+EE+image002+by+Tom+Johnson.png,mega
Joshua Radin,14469,5438,24762087-34ce-4f65-b743-7d8402cf30dd,http://www.last.fm/music/Joshua+Radin,0,http://userserve-ak.last.fm/serve/34/5050966.jpg,small,http://userserve-ak.last.fm/serve/64/5050966.jpg,medium,http://userserve-ak.last.fm/serve/126/5050966.jpg,large,http://userserve-ak.last.fm/serve/252/5050966.jpg,extralarge,http://userserve-ak.last.fm/serve/500/5050966/Joshua+Radin.jpg,mega
Buffalo Springfield,11259,5419,22dc19af-d085-4c9b-adfb-22ec256251f1,http://www.last.fm/music/Buffalo+Springfield,0,http://userserve-ak.last.fm/serve/34/39569377.png,small,http://userserve-ak.last.fm/serve/64/39569377.png,medium,http://userserve-ak.last.fm/serve/126/39569377.png,large,http://userserve-ak.last.fm/serve/252/39569377.png,extralarge,http://userserve-ak.last.fm/serve/500/39569377/Buffalo+Springfield+BuffaloSpringfield.png,mega
Bahamas,12160,5438,294d06f7-fd1f-4cbe-a433-bb9cd6ac937b,http://www.last.fm/music/Bahamas,0,http://userserve-ak.last.fm/serve/34/57821685.jpg,small,http://userserve-ak.last.fm/serve/64/57821685.jpg,medium,http://userserve-ak.last.fm/serve/126/57821685.jpg,large,http://userserve-ak.last.fm/serve/252/57821685.jpg,extralarge,http://userserve-ak.last.fm/serve/_/57821685/Bahamas.jpg,mega
